Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
client0,255778800187,1034406419,132308142,902098277,215684,215550,0.4,0.05,0.35
client0_net_copier,255778800187,1245922139,362502082,883420057,631110,421065,0.49,0.14,0.35
client1,255778800187,17543027,5426342,12116685,9381,9381,0.01,0.0,0.0
client1_net_copier,255778800187,1247193,295188,952005,301,201,0.0,0.0,0.0
timer_driver,255778800187,79416734,15424222,63992512,27861,24243,0.03,0.01,0.03

TEST 2: 20Mb/s
CORE 0 TOTAL,138029824744,8808061296,2683945565,6124115731,4133825,3663248,6.38,1.94,4.44
serial_driver,138029824744,34139,3034,31105,2,2,0.0,0.0,0.0
serial_virt_tx,138029824744,15092,3775,11317,2,2,0.0,0.0,0.0
ethernet_driver,138029824744,3072390333,943077695,2129312638,1170150,1170145,2.23,0.68,1.54
net_virt_tx,138029824744,1395103345,476487830,918615515,468064,468064,1.01,0.35,0.67
net_virt_rx,138029824744,1749362881,700677707,1048685174,938262,704214,1.27,0.51,0.76
client0,138029824744,1148169564,146594143,1001575421,239522,239429,0.83,0.11,0.73
client0_net_copier,138029824744,1385555601,405174519,980381082,702234,468094,1.0,0.29,0.71
client1,138029824744,11682304,3639709,8042595,4957,4957,0.01,0.0,0.01
client1_net_copier,138029824744,764268,176625,587643,178,120,0.0,0.0,0.0
timer_driver,138029824744,44983769,8110528,36873241,15352,13158,0.03,0.01,0.03

TEST 3: 50Mb/s
CORE 0 TOTAL,67537026139,9797791023,2979637769,6818153254,4390527,3799020,14.51,4.41,10.1
serial_driver,67537026139,34150,3227,30923,2,2,0.0,0.0,0.0
serial_virt_tx,67537026139,13865,4042,9823,2,2,0.0,0.0,0.0
ethernet_driver,67537026139,3251989418,991723496,2260265922,1230205,1195872,4.82,1.47,3.35
net_virt_tx,67537026139,1438541274,486637944,951903330,471618,471618,2.13,0.72,1.41
net_virt_rx,67537026139,2071300440,832341518,1238958922,1121564,842066,3.07,1.23,1.83
client0,67537026139,1360834266,178817624,1182016642,286417,286201,2.01,0.26,1.75
client0_net_copier,67537026139,1637370324,481124057,1156246267,836129,560289,2.42,0.71,1.71
client1,67537026139,9217582,1846922,7370660,2561,2561,0.01,0.0,0.01
client1_net_copier,67537026139,339486,82435,257051,81,56,0.0,0.0,0.0
timer_driver,67537026139,28150218,7056504,21093714,8254,6684,0.04,0.01,0.03

TEST 4: 100Mb/s
CORE 0 TOTAL,43912780404,9140527891,2558461944,6582065947,3812975,3231204,20.82,5.83,14.99
serial_driver,43912780404,36163,4989,31174,2,2,0.0,0.0,0.0
serial_virt_tx,43912780404,13141,3546,9595,2,2,0.0,0.0,0.0
ethernet_driver,43912780404,3040487943,855034421,2185453522,1089921,1037433,6.92,1.95,4.98
net_virt_tx,43912780404,1217708323,389906201,827802122,373359,373359,2.77,0.89,1.89
net_virt_rx,43912780404,1922779739,747013969,1175765770,1020663,750356,4.38,1.7,2.68
client0,43912780404,1345587487,141006872,1204580615,225223,225062,3.06,0.32,2.74
client0_net_copier,43912780404,1586597347,418542491,1168054856,741876,487357,3.61,0.95,2.66
client1,43912780404,7445470,1641446,5804024,1715,1714,0.02,0.0,0.01
client1_net_copier,43912780404,211245,55374,155871,49,32,0.0,0.0,0.0
timer_driver,43912780404,19661033,5252635,14408398,5091,4249,0.04,0.01,0.03

TEST 5: 200Mb/s
CORE 0 TOTAL,32224483930,11461724008,3051711917,8410012091,4484471,3700195,35.57,9.47,26.1
serial_driver,32224483930,35895,2928,32967,2,2,0.0,0.0,0.0
serial_virt_tx,32224483930,13453,3858,9595,2,2,0.0,0.0,0.0
ethernet_driver,32224483930,3514435222,937727722,2576707500,1203165,1084347,10.91,2.91,8.0
net_virt_tx,32224483930,1469400768,443950343,1025450425,419085,419034,4.56,1.38,3.18
net_virt_rx,32224483930,2445416835,935576117,1509840718,1291100,948163,7.59,2.9,4.69
client0,32224483930,1879213230,184291682,1694921548,293117,292887,5.83,0.57,5.26
client0_net_copier,32224483930,2133310631,545398781,1587911850,946212,628589,6.62,1.69,4.93
client1,32224483930,5341237,1038147,4303090,1274,1274,0.02,0.0,0.01
client1_net_copier,32224483930,183464,48720,134744,44,31,0.0,0.0,0.0
timer_driver,32224483930,14373273,3673619,10699654,4172,3256,0.04,0.01,0.03

TEST 6: 300Mb/s
CORE 0 TOTAL,28289915526,10632765457,2387198197,8245567260,3575439,2795036,37.59,8.44,29.15
serial_driver,28289915526,35567,2720,32847,2,2,0.0,0.0,0.0
serial_virt_tx,28289915526,14328,4135,10193,2,2,0.0,0.0,0.0
ethernet_driver,28289915526,3586990668,811362560,2775628108,1072787,976535,12.68,2.87,9.81
net_virt_tx,28289915526,1016624043,235216348,781407695,216997,216851,3.59,0.83,2.76
net_virt_rx,28289915526,2218689541,809858988,1408830553,1141177,771111,7.84,2.86,4.98
client0,28289915526,1761452415,100863022,1660589393,155774,155648,6.23,0.36,5.87
client0_net_copier,28289915526,2030505324,425443149,1605062175,794848,484707,7.18,1.5,5.67
client1,28289915526,4880258,884817,3995441,1082,1081,0.02,0.0,0.01
client1_net_copier,28289915526,394386,114935,279451,125,87,0.0,0.0,0.0
timer_driver,28289915526,13178927,3447523,9731404,3553,2847,0.05,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26288503589,11771081396,2456895139,9314186257,3612865,2725481,44.78,9.35,35.43
serial_driver,26288503589,36772,5783,30989,2,2,0.0,0.0,0.0
serial_virt_tx,26288503589,13289,3560,9729,2,2,0.0,0.0,0.0
ethernet_driver,26288503589,3830108754,799298695,3030810059,1094013,910937,14.57,3.04,11.53
net_virt_tx,26288503589,1193772730,274758133,919014597,253155,250429,4.54,1.05,3.5
net_virt_rx,26288503589,2293569928,822832662,1470737266,1156761,792659,8.72,3.13,5.59
client0,26288503589,2141324572,117352725,2023971847,179927,179802,8.15,0.45,7.7
client0_net_copier,26288503589,2294346417,438378501,1855967916,814808,491927,8.73,1.67,7.06
client1,26288503589,4642765,774419,3868346,1032,1027,0.02,0.0,0.01
client1_net_copier,26288503589,505298,155802,349496,183,131,0.0,0.0,0.0
timer_driver,26288503589,12760871,3334859,9426012,3475,2659,0.05,0.01,0.04

TEST 8: 500Mb/s
CORE 0 TOTAL,25084244047,12251972294,2213025933,10038946361,3214642,2406734,48.84,8.82,40.02
serial_driver,25084244047,34338,2974,31364,2,2,0.0,0.0,0.0
serial_virt_tx,25084244047,13509,3573,9936,2,2,0.0,0.0,0.0
ethernet_driver,25084244047,4101193310,780653616,3320539694,1039597,900927,16.35,3.11,13.24
net_virt_tx,25084244047,1131010061,200781486,930228575,192349,190319,4.51,0.8,3.71
net_virt_rx,25084244047,2227347918,765918015,1461429903,1058692,710215,8.88,3.05,5.83
client0,25084244047,2342914598,99224169,2243690429,151908,139873,9.34,0.4,8.94
client0_net_copier,25084244047,2431179650,361922546,2069257104,702976,397328,9.69,1.44,8.25
client1,25084244047,4448446,871901,3576545,964,953,0.02,0.0,0.01
client1_net_copier,25084244047,474298,142855,331443,164,119,0.0,0.0,0.0
timer_driver,25084244047,13356166,3504798,9851368,3471,2564,0.05,0.01,0.04

TEST 9: 600Mb/s
CORE 0 TOTAL,24283163304,12462448003,1799006179,10663441824,2709309,1941146,51.32,7.41,43.91
serial_driver,24283163304,36084,4924,31160,2,2,0.0,0.0,0.0
serial_virt_tx,24283163304,13899,3797,10102,2,2,0.0,0.0,0.0
ethernet_driver,24283163304,4193041218,653718985,3539322233,889499,746927,17.27,2.69,14.58
net_virt_tx,24283163304,1196233168,156195130,1040038038,170729,137654,4.93,0.64,4.28
net_virt_rx,24283163304,1938172666,588766375,1349406291,854413,539381,7.98,2.42,5.56
client0,24283163304,2554297502,56280700,2498016802,79083,78978,10.52,0.23,10.29
client0_net_copier,24283163304,2562032793,339090485,2222942308,646704,370083,10.55,1.4,9.15
client1,24283163304,4393136,1114092,3279044,881,881,0.02,0.0,0.01
client1_net_copier,24283163304,184331,51108,133223,51,36,0.0,0.0,0.0
timer_driver,24283163304,14043206,3780583,10262623,3197,2467,0.06,0.02,0.04

TEST 10: 700Mb/s
CORE 0 TOTAL,23813449657,13113103108,1624136091,11488967017,2439645,1729690,55.07,6.82,48.25
serial_driver,23813449657,35945,3133,32812,2,2,0.0,0.0,0.0
serial_virt_tx,23813449657,13881,3728,10153,2,2,0.0,0.0,0.0
ethernet_driver,23813449657,4267369510,579328680,3688040830,796960,648184,17.92,2.43,15.49
net_virt_tx,23813449657,1212426630,133118502,1079308128,118699,118629,5.09,0.56,4.53
net_virt_rx,23813449657,1927757608,529776918,1397980690,781304,482309,8.1,2.22,5.87
client0,23813449657,2855355866,38583513,2816772353,55760,55669,11.99,0.16,11.83
client0_net_copier,23813449657,2831607038,338394285,2493212753,618401,357119,11.89,1.42,10.47
client1,23813449657,4280311,1118359,3161952,861,861,0.02,0.0,0.01
client1_net_copier,23813449657,90370,25935,64435,27,20,0.0,0.0,0.0
timer_driver,23813449657,14165949,3783038,10382911,3128,2406,0.06,0.02,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23395668589,13687316223,1398539910,12288776313,2032623,1506815,58.5,5.98,52.53
serial_driver,23395668589,34224,2965,31259,2,2,0.0,0.0,0.0
serial_virt_tx,23395668589,13582,3527,10055,2,2,0.0,0.0,0.0
ethernet_driver,23395668589,4404609035,471859215,3932749820,673289,519405,18.83,2.02,16.81
net_virt_tx,23395668589,1375177196,162706454,1212470742,150433,149747,5.88,0.7,5.18
net_virt_rx,23395668589,1804088486,466010270,1338078216,656274,447239,7.71,1.99,5.72
client0,23395668589,3190562364,40085809,3150476555,57366,57261,13.64,0.17,13.47
client0_net_copier,23395668589,2894439383,253032919,2641406464,425831,264488,12.37,1.08,11.29
client1,23395668589,4278224,1120274,3157950,845,845,0.02,0.0,0.01
client1_net_copier,23395668589,50965,16444,34521,14,11,0.0,0.0,0.0
timer_driver,23395668589,14062764,3702033,10360731,3107,2369,0.06,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23057650062,14166691723,1128165950,13038525773,1604721,1226294,61.44,4.89,56.55
serial_driver,23057650062,38041,4346,33695,2,2,0.0,0.0,0.0
serial_virt_tx,23057650062,13825,3747,10078,2,2,0.0,0.0,0.0
ethernet_driver,23057650062,4504604165,377904129,4126700036,575211,403761,19.54,1.64,17.9
net_virt_tx,23057650062,1516969657,171701724,1345267933,158540,153514,6.58,0.74,5.83
net_virt_rx,23057650062,1665212601,366775426,1298437175,489471,373235,7.22,1.59,5.63
client0,23057650062,3521062415,41168421,3479893994,58668,58562,15.27,0.18,15.09
client0_net_copier,23057650062,2940718833,165871447,2774847386,253061,168224,12.75,0.72,12.03
client1,23057650062,4220324,1110404,3109920,851,851,0.02,0.0,0.01
client1_net_copier,23057650062,93045,24964,68081,20,14,0.0,0.0,0.0
timer_driver,23057650062,13758817,3601342,10157475,3122,2370,0.06,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,22915862864,14631573126,1033403240,13598169886,1460251,1121524,63.85,4.51,59.34
serial_driver,22915862864,36534,3092,33442,2,2,0.0,0.0,0.0
serial_virt_tx,22915862864,13262,3553,9709,2,2,0.0,0.0,0.0
ethernet_driver,22915862864,4594882345,341206637,4253675708,527932,355447,20.05,1.49,18.56
net_virt_tx,22915862864,1576370555,171062334,1405308221,154396,149092,6.88,0.75,6.13
net_virt_rx,22915862864,1630110670,330482559,1299628111,431011,344587,7.11,1.44,5.67
client0,22915862864,3742041996,43217022,3698824974,62407,62282,16.33,0.19,16.14
client0_net_copier,22915862864,3069985311,142768120,2927217191,212079,138678,13.4,0.62,12.77
client1,22915862864,4195554,1039660,3155894,837,837,0.02,0.0,0.01
client1_net_copier,22915862864,93910,28089,65821,18,12,0.0,0.0,0.0
timer_driver,22915862864,13842989,3592174,10250815,3218,2410,0.06,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
54925488,45117950,2855380,7509707,178449603423,15858692,
63780380,51165939,3298614,8680649,93765671013,17539026,
69538572,56792127,3519742,9501500,38780112910,18797335,
58196390,54320278,2958898,8391845,26746259282,18660904,
71668648,69722650,3530219,10487978,13163306805,22920705,
44964508,59775940,2462705,8034090,15441352619,20113218,
48197365,65773192,2499679,8872071,13767998354,21688401,
40091073,65697190,2209884,8635530,8615913498,21269166,
28853470,61806970,1715105,7908981,12496102485,19617424,
25690330,63153136,1525171,8117449,12093801976,19685899,
23527507,63750262,1314085,8332316,11797217640,20176471,
20410867,64049892,1123949,8448090,11601235779,19456441,
19746292,66352005,1074096,8673663,11403108587,19543698,
