Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
timer_driver,23815289074,13327094,4013899,9313195,3185,2434,0.06,0.02,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23391925771,13473664981,1491005662,11982659319,2188402,1596606,57.6,6.37,51.23
serial_driver,23391925771,35114,3229,31885,2,2,0.0,0.0,0.0
serial_virt_tx,23391925771,13250,3923,9327,2,2,0.0,0.0,0.0
ethernet_driver,23391925771,4347088946,517696143,3829392803,720198,573589,18.58,2.21,16.37
net_virt_tx,23391925771,1301599187,150206465,1151392722,138517,138245,5.56,0.64,4.92
net_virt_rx,23391925771,1732391475,491184073,1241207402,701160,459784,7.41,2.1,5.31
client0,23391925771,3144331045,39454040,3104877005,56842,56802,13.44,0.17,13.27
client0_net_copier,23391925771,2931585239,287492668,2644092571,502840,299967,12.53,1.23,11.3
client1,23391925771,3643147,995639,2647508,839,839,0.02,0.0,0.01
client1_net_copier,23391925771,69872,23485,46387,22,17,0.0,0.0,0.0
timer_driver,23391925771,12907706,3945997,8961709,2848,2239,0.06,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23060924658,14017307478,1210634327,12806673151,1733797,1313175,60.78,5.25,55.53
serial_driver,23060924658,35277,3195,32082,2,2,0.0,0.0,0.0
serial_virt_tx,23060924658,13153,3791,9362,2,2,0.0,0.0,0.0
ethernet_driver,23060924658,4458104210,412691727,4045412483,611440,444732,19.33,1.79,17.54
net_virt_tx,23060924658,1467568366,169235211,1298333155,159619,154193,6.36,0.73,5.63
net_virt_rx,23060924658,1631333514,389917635,1241415879,528617,388384,7.07,1.69,5.38
client0,23060924658,3474285055,40505201,3433779854,58187,58106,15.07,0.18,14.89
client0_net_copier,23060924658,2968855761,193254524,2775601237,306552,199121,12.87,0.84,12.04
client1,23060924658,3924958,1021540,2903418,861,861,0.02,0.0,0.01
client1_net_copier,23060924658,401535,135406,266129,144,101,0.0,0.0,0.0
timer_driver,23060924658,12785649,3866097,8919552,2921,2234,0.06,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,22876318260,14377912966,1085843051,13292069915,1541117,1181783,62.85,4.75,58.1
serial_driver,22876318260,37157,5190,31967,2,2,0.0,0.0,0.0
serial_virt_tx,22876318260,13262,3895,9367,2,2,0.0,0.0,0.0
ethernet_driver,22876318260,4517721934,356711751,4161010183,543648,378908,19.75,1.56,18.19
net_virt_tx,22876318260,1532284982,174764581,1357520401,163703,157602,6.7,0.76,5.93
net_virt_rx,22876318260,1594778028,349870054,1244907974,464487,357917,6.97,1.53,5.44
client0,22876318260,3674564371,41837565,3632726806,60363,60188,16.06,0.18,15.88
client0_net_copier,22876318260,3042065092,158018440,2884046652,238053,157208,13.3,0.69,12.61
client1,22876318260,3496702,806676,2690026,823,823,0.02,0.0,0.01
client1_net_copier,22876318260,124635,41626,83009,28,19,0.0,0.0,0.0
timer_driver,22876318260,12826803,3783273,9043530,3227,2379,0.06,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
60826657,43303643,3233738,6274218,173856063412,14628852,
60432275,43283594,3188391,6242740,94173706800,14816579,
72800626,51976383,3807976,7506048,42815187622,17759372,
65761114,52106218,3414487,7178136,21982614579,18903584,
81103272,66113745,3999784,8793282,16862833720,24127926,
63999929,62518295,3206779,7917258,14594846817,22454762,
60408262,64233464,2909128,7970029,8871125543,23274954,
47431987,61343724,2301745,7375959,12632348208,21911309,
36780656,59734180,1949706,7228133,12168461503,20663657,
28916450,59733021,1662384,7270927,11874673147,20204686,
27015179,60966136,1483278,7612933,11594686496,20827564,
23349665,61153573,1254312,7854278,11416109089,20127814,
21343864,62308666,1154280,8027275,11283067111,19834112,
