Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
net_virt_rx,67532600279,1701458394,834725244,866733150,1135882,845106,2.52,1.24,1.28
client0,67532600279,1130142873,173568556,956574317,278738,278549,1.67,0.26,1.42
client0_net_copier,67532600279,1508593435,486844170,1021749265,848759,563676,2.23,0.72,1.51
client1,67532600279,8473961,2187783,6286178,2671,2671,0.01,0.0,0.01
client1_net_copier,67532600279,780252,256696,523556,303,203,0.0,0.0,0.0
timer_driver,67532600279,23168243,6691602,16476641,7571,6492,0.03,0.01,0.02

TEST 4: 100Mb/s
CORE 0 TOTAL,43912413160,8766362393,2948595999,5817766394,4429534,3706622,19.96,6.71,13.25
serial_driver,43912413160,33862,4902,28960,2,2,0.0,0.0,0.0
serial_virt_tx,43912413160,11760,3121,8639,2,2,0.0,0.0,0.0
ethernet_driver,43912413160,2887102054,955000378,1932101676,1222252,1152830,6.57,2.17,4.4
net_virt_tx,43912413160,1107091012,436887230,670203782,431278,431245,2.52,0.99,1.53
net_virt_rx,43912413160,1822617077,869685542,952931535,1208933,873523,4.15,1.98,2.17
client0,43912413160,1270701384,169663270,1101038114,267767,267597,2.89,0.39,2.51
client0_net_copier,43912413160,1655308290,510339000,1144969290,897573,587961,3.77,1.16,2.61
client1,43912413160,6355871,1665023,4690848,1715,1712,0.01,0.0,0.01
client1_net_copier,43912413160,326239,101984,224255,90,60,0.0,0.0,0.0
timer_driver,43912413160,16814844,5245549,11569295,5017,4201,0.04,0.01,0.03

TEST 5: 200Mb/s
CORE 0 TOTAL,32225693250,9847934430,2983723726,6864210704,4478166,3624949,30.56,9.26,21.3
serial_driver,32225693250,31567,2881,28686,2,2,0.0,0.0,0.0
serial_virt_tx,32225693250,12524,3700,8824,2,2,0.0,0.0,0.0
ethernet_driver,32225693250,3187633914,957381915,2230251999,1220739,1148828,9.89,2.97,6.92
net_virt_tx,32225693250,1071078796,370956284,700122512,357269,357268,3.32,1.15,2.17
net_virt_rx,32225693250,2051205324,938660341,1112544983,1318801,914850,6.37,2.91,3.45
client0,32225693250,1560208470,158668286,1401540184,249817,249684,4.84,0.49,4.35
client0_net_copier,32225693250,1960423054,552946640,1407476414,1000315,634708,6.08,1.72,4.37
client1,32225693250,4690052,1224442,3465610,1263,1260,0.01,0.0,0.01
client1_net_copier,32225693250,255466,82281,173185,73,50,0.0,0.0,0.0
timer_driver,32225693250,12395263,3796956,8598307,3779,3114,0.04,0.01,0.03

TEST 6: 300Mb/s
CORE 0 TOTAL,28293381509,11083665110,3087032100,7996633010,4563846,3663249,39.17,10.91,28.26
serial_driver,28293381509,32230,3013,29217,2,2,0.0,0.0,0.0
serial_virt_tx,28293381509,12991,4424,8567,2,2,0.0,0.0,0.0
ethernet_driver,28293381509,3495916925,959444760,2536472165,1245785,1125509,12.36,3.39,8.96
net_virt_tx,28293381509,1205845517,383919056,821926461,367615,367438,4.26,1.36,2.91
net_virt_rx,28293381509,2243357411,1010190055,1233167356,1400612,995760,7.93,3.57,4.36
client0,28293381509,1916928517,178054859,1738873658,279370,279224,6.78,0.63,6.15
client0_net_copier,28293381509,2206019563,550934791,1655084772,992151,627165,7.8,1.95,5.85
client1,28293381509,4107586,1021391,3086195,1138,1136,0.01,0.0,0.01
client1_net_copier,28293381509,208776,67900,140876,59,41,0.0,0.0,0.0
timer_driver,28293381509,11235594,3391851,7843743,3477,2806,0.04,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26289283617,11479225265,2817814886,8661410379,4186468,3178559,43.67,10.72,32.95
serial_driver,26289283617,33779,2817,30962,2,2,0.0,0.0,0.0
serial_virt_tx,26289283617,12787,4040,8747,2,2,0.0,0.0,0.0
ethernet_driver,26289283617,3644082477,880830052,2763252425,1175037,1017658,13.86,3.35,10.51
net_virt_tx,26289283617,1091089460,287354041,803735419,275898,268665,4.15,1.09,3.06
net_virt_rx,26289283617,2244105128,979873382,1264231746,1385579,935374,8.54,3.73,4.81
client0,26289283617,2104962031,140016397,1964945634,215596,215468,8.01,0.53,7.47
client0_net_copier,26289283617,2379989194,525558821,1854430373,976898,594172,9.05,2.0,7.05
client1,26289283617,3502123,710858,2791265,998,997,0.01,0.0,0.01
client1_net_copier,26289283617,108377,37159,71218,31,22,0.0,0.0,0.0
timer_driver,26289283617,11339909,3427319,7912590,3552,2719,0.04,0.01,0.03

TEST 8: 500Mb/s
CORE 0 TOTAL,25086727206,11646005506,2327762275,9318243231,3441944,2528049,46.42,9.28,37.14
serial_driver,25086727206,32022,3038,28984,2,2,0.0,0.0,0.0
serial_virt_tx,25086727206,12556,3775,8781,2,2,0.0,0.0,0.0
ethernet_driver,25086727206,3833714764,787594921,3046119843,1080404,895096,15.28,3.14,12.14
net_virt_tx,25086727206,1071626994,221251095,850375899,214516,213742,4.27,0.88,3.39
net_virt_rx,25086727206,2040176447,812998422,1227178025,1142353,760086,8.13,3.24,4.89
client0,25086727206,2304783701,108641091,2196142610,161871,161229,9.19,0.43,8.75
client0_net_copier,25086727206,2381071727,393155841,1987915886,765835,431345,9.49,1.57,7.92
client1,25086727206,3423282,743672,2679610,949,938,0.01,0.0,0.01
client1_net_copier,25086727206,152119,51428,100691,48,35,0.0,0.0,0.0
timer_driver,25086727206,11011894,3318992,7692902,3308,2489,0.04,0.01,0.03

TEST 9: 600Mb/s
CORE 0 TOTAL,24282607530,12188829300,2007697563,10181131737,2964213,2167287,50.2,8.27,41.93
serial_driver,24282607530,35298,5708,29590,3,3,0.0,0.0,0.0
serial_virt_tx,24282607530,12325,3547,8778,2,2,0.0,0.0,0.0
ethernet_driver,24282607530,4070099990,713220607,3356879383,958341,818502,16.76,2.94,13.82
net_virt_tx,24282607530,1138767921,188440309,950327612,181840,175610,4.69,0.78,3.91
net_virt_rx,24282607530,1833543621,670267256,1163276365,956393,611836,7.55,2.76,4.79
client0,24282607530,2554596552,80653864,2473942688,116143,113613,10.52,0.33,10.19
client0_net_copier,24282607530,2576666705,350785958,2225880747,683300,380389,10.61,1.44,9.17
client1,24282607530,3690967,852330,2838637,932,931,0.02,0.0,0.01
client1_net_copier,24282607530,487309,176103,311206,203,144,0.0,0.0,0.0
timer_driver,24282607530,10928612,3291881,7636731,3192,2406,0.05,0.01,0.03

TEST 10: 700Mb/s
CORE 0 TOTAL,23810995667,12791810967,1716995349,11074815618,2609757,1843141,53.72,7.21,46.51
serial_driver,23810995667,32083,3081,29002,2,2,0.0,0.0,0.0
serial_virt_tx,23810995667,12481,4296,8185,2,2,0.0,0.0,0.0
ethernet_driver,23810995667,4199351829,633429879,3565921950,858385,725836,17.64,2.66,14.98
net_virt_tx,23810995667,1147315180,128150830,1019164350,131440,113146,4.82,0.54,4.28
net_virt_rx,23810995667,1762343283,548423604,1213919679,814115,495011,7.4,2.3,5.1
client0,23810995667,2818106905,39240439,2778866466,56297,56210,11.84,0.16,11.67
client0_net_copier,23810995667,2849172494,362963993,2486208501,681921,386058,11.97,1.52,10.44
client1,23810995667,3517482,1100631,2416851,861,861,0.01,0.0,0.01
client1_net_copier,23810995667,86381,27783,58598,26,18,0.0,0.0,0.0
timer_driver,23810995667,11872849,3650813,8222036,3085,2386,0.05,0.02,0.03

TEST 11: 800Mb/s
CORE 0 TOTAL,23392717736,13404306829,1524514513,11879792316,2255303,1633366,57.3,6.52,50.78
serial_driver,23392717736,31609,2984,28625,2,2,0.0,0.0,0.0
serial_virt_tx,23392717736,12819,4260,8559,2,2,0.0,0.0,0.0
ethernet_driver,23392717736,4326523395,537997464,3788525931,750149,601443,18.5,2.3,16.2
net_virt_tx,23392717736,1268824918,144315123,1124509795,131353,131175,5.42,0.62,4.81
net_virt_rx,23392717736,1714595031,498617675,1215977356,716217,463945,7.33,2.13,5.2
client0,23392717736,3128106865,39605217,3088501648,56637,56531,13.37,0.17,13.2
client0_net_copier,23392717736,2950511651,299176801,2651334850,531955,312056,12.61,1.28,11.33
client1,23392717736,3522808,1082916,2439892,848,848,0.02,0.0,0.01
client1_net_copier,23392717736,123396,46210,77186,49,36,0.0,0.0,0.0
timer_driver,23392717736,12054337,3665863,8388474,3152,2402,0.05,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23067469103,14032047406,1247736139,12784311267,1795614,1352849,60.83,5.41,55.42
serial_driver,23067469103,35567,3108,32459,2,2,0.0,0.0,0.0
serial_virt_tx,23067469103,11852,3536,8316,2,2,0.0,0.0,0.0
ethernet_driver,23067469103,4436790008,425626533,4011163475,624620,461125,19.23,1.85,17.39
net_virt_tx,23067469103,1442251472,168097339,1274154133,159738,154340,6.25,0.73,5.52
net_virt_rx,23067469103,1628796130,401625618,1227170512,551053,397194,7.06,1.74,5.32
client0,23067469103,3475789208,40845294,3434943914,57961,57891,15.07,0.18,14.89
client0_net_copier,23067469103,3032166868,206466183,2825700685,333036,213828,13.14,0.9,12.25
client1,23067469103,3970026,1237698,2732328,870,870,0.02,0.01,0.01
client1_net_copier,23067469103,420207,161155,259052,175,125,0.0,0.0,0.0
timer_driver,23067469103,11816068,3669675,8146393,2899,2226,0.05,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,22884176659,14449746713,1125951072,13323795641,1598624,1232417,63.14,4.92,58.22
serial_driver,22884176659,32784,3818,28966,2,2,0.0,0.0,0.0
serial_virt_tx,22884176659,12677,4211,8466,2,2,0.0,0.0,0.0
ethernet_driver,22884176659,4505539908,370983047,4134556861,559918,399879,19.69,1.62,18.07
net_virt_tx,22884176659,1521253771,177617475,1343636296,166908,163372,6.65,0.78,5.87
net_virt_rx,22884176659,1589191931,359817457,1229374474,481938,367511,6.94,1.57,5.37
client0,22884176659,3684442543,43082192,3641360351,61281,61211,16.1,0.19,15.91
client0_net_copier,22884176659,3133520516,169470366,2964050150,258082,170690,13.69,0.74,12.95
client1,22884176659,3715840,1203789,2512051,831,831,0.02,0.01,0.01
client1_net_copier,22884176659,171778,57239,114539,44,30,0.0,0.0,0.0
timer_driver,22884176659,11864965,3711478,8153487,2825,2175,0.05,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
38050705,39974130,2309338,5182667,178885523924,11522332,
46410310,46609923,2779278,6171555,94204225186,12245328,
53895283,54844569,3250524,7297718,38814882764,14490640,
52351691,57517687,3095692,7386944,21937608669,17033312,
50952775,63910286,3054470,7890325,13343237269,18454784,
52314353,69600873,3111553,8522058,14476098149,20183355,
44426597,67731047,2681059,8242840,8994515365,20469937,
34828509,63372366,2111269,7610642,12775827279,19528583,
28702620,62066241,1818462,7570164,12249125634,18999221,
22594932,61205525,1509127,7446447,11914221952,18323722,
20636485,62326997,1356176,7877917,11634215692,18850620,
17735803,63146282,1123947,8245805,11403670675,19108666,
16389150,64925515,1051042,8498113,11234329849,19522046,
