Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
net_virt_tx,24284548438,1138305291,175920088,962385203,174303,162488,4.69,0.72,3.96
net_virt_rx,24284548438,1906250686,685120349,1221130337,973564,628296,7.85,2.82,5.03
client0,24284548438,2582056639,80805248,2501251391,117354,116201,10.63,0.33,10.3
client0_net_copier,24284548438,2581145712,353018555,2228127157,687658,383934,10.63,1.45,9.18
client1,24284548438,3907060,823229,3083831,917,917,0.02,0.0,0.01
client1_net_copier,24284548438,471214,157292,313922,172,120,0.0,0.0,0.0
timer_driver,24284548438,11381429,3400769,7980660,3209,2446,0.05,0.01,0.03

TEST 10: 700Mb/s
CORE 0 TOTAL,23816820419,12842694362,1708012115,11134682247,2584786,1826636,53.92,7.17,46.75
serial_driver,23816820419,33511,4397,29114,3,3,0.0,0.0,0.0
serial_virt_tx,23816820419,12771,4167,8604,2,2,0.0,0.0,0.0
ethernet_driver,23816820419,4203131838,623380809,3579751029,842317,708731,17.65,2.62,15.03
net_virt_tx,23816820419,1160829281,126839452,1033989829,125039,113094,4.87,0.53,4.34
net_virt_rx,23816820419,1789821290,551371193,1238450097,816558,496637,7.51,2.32,5.2
client0,23816820419,2821561321,38539658,2783021663,55776,55657,11.85,0.16,11.69
client0_net_copier,23816820419,2850869427,363048441,2487820986,677066,385274,11.97,1.52,10.45
client1,23816820419,3784104,1039156,2744948,863,863,0.02,0.0,0.01
client1_net_copier,23816820419,216111,73129,142982,65,48,0.0,0.0,0.0
timer_driver,23816820419,12434708,3711713,8722995,3192,2435,0.05,0.02,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23393332652,13438058205,1497152584,11940905621,2201170,1605969,57.44,6.4,51.04
serial_driver,23393332652,33345,3757,29588,2,2,0.0,0.0,0.0
serial_virt_tx,23393332652,12900,4007,8893,2,2,0.0,0.0,0.0
ethernet_driver,23393332652,4343027890,522520914,3820506976,732548,582288,18.57,2.23,16.33
net_virt_tx,23393332652,1287148870,150013054,1137135816,137505,137225,5.5,0.64,4.86
net_virt_rx,23393332652,1723147679,492383971,1230763708,701833,461201,7.37,2.1,5.26
client0,23393332652,3147477012,39645431,3107831581,56860,56785,13.45,0.17,13.29
client0_net_copier,23393332652,2920485699,287573047,2632912652,503494,300273,12.48,1.23,11.25
client1,23393332652,3816433,1120624,2695809,843,843,0.02,0.0,0.01
client1_net_copier,23393332652,213933,69906,144027,71,52,0.0,0.0,0.0
timer_driver,23393332652,12694444,3817873,8876571,2939,2237,0.05,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23059900277,14021224682,1216829091,12804395591,1748791,1321217,60.8,5.28,55.53
serial_driver,23059900277,35423,3853,31570,2,2,0.0,0.0,0.0
serial_virt_tx,23059900277,12167,3775,8392,2,2,0.0,0.0,0.0
ethernet_driver,23059900277,4453036559,415589107,4037447452,616628,449355,19.31,1.8,17.51
net_virt_tx,23059900277,1459065082,170390023,1288675059,160774,155035,6.33,0.74,5.59
net_virt_rx,23059900277,1624051161,389544994,1234506167,531197,388213,7.04,1.69,5.35
client0,23059900277,3486848780,40480565,3446368215,58103,57931,15.12,0.18,14.95
client0_net_copier,23059900277,2981744447,196081466,2785662981,312695,202163,12.93,0.85,12.08
client1,23059900277,3698444,981227,2717217,832,832,0.02,0.0,0.01
client1_net_copier,23059900277,171844,58525,113319,46,33,0.0,0.0,0.0
timer_driver,23059900277,12560775,3695556,8865219,3234,2385,0.05,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,23081550385,14459752237,1112845534,13346906703,1582683,1217675,62.65,4.82,57.83
serial_driver,23081550385,33560,3964,29596,3,3,0.0,0.0,0.0
serial_virt_tx,23081550385,12718,4135,8583,2,2,0.0,0.0,0.0
ethernet_driver,23081550385,4526283252,365552677,4160730575,554323,390632,19.61,1.58,18.03
net_virt_tx,23081550385,1530706176,177677845,1353028331,167296,161859,6.63,0.77,5.86
net_virt_rx,23081550385,1603465782,357988151,1245477631,477195,366568,6.95,1.55,5.4
client0,23081550385,3704322166,43430474,3660891692,62664,62521,16.05,0.19,15.86
client0_net_copier,23081550385,3078556890,163504433,2915052457,248441,164276,13.34,0.71,12.63
client1,23081550385,3687307,980488,2706819,843,843,0.02,0.0,0.01
client1_net_copier,23081550385,170121,52774,117347,40,27,0.0,0.0,0.0
timer_driver,23081550385,12514265,3650593,8863672,3248,2432,0.05,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
49919426,42523714,2600763,5924521,174410773226,11931422,
54290366,45820008,2800085,6347657,94199423824,12868728,
61615561,52538414,3129737,7256688,39030717101,14218000,
62350235,56741286,3189658,7675999,21983648839,16205823,
75419089,72111730,3810341,9566510,16906729708,19730973,
59514778,67896584,3085023,8728163,14602787895,20124432,
54786173,69136602,2850637,8839646,8922267972,21184989,
39890979,63156317,2155070,7877944,12812706446,19715169,
32464922,62052344,1856877,7764580,12246271183,19208722,
25424116,60803071,1540855,7539817,11961564352,18600004,
23468050,61605601,1348361,7938549,11681378586,18913399,
20420136,62122572,1126840,8176878,11465052571,18923529,
19394923,63677606,1047793,8352586,11425252506,19574583,
