Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
serial_driver,43912409449,32447,3881,28566,3,3,0.0,0.0,0.0
serial_virt_tx,43912409449,12927,3564,9363,2,2,0.0,0.0,0.0
ethernet_driver,43912409449,3084156162,1006223022,2077933140,1259312,1207685,7.02,2.29,4.73
net_virt_tx,43912409449,1317309885,471359283,845950602,469197,469197,3.0,1.07,1.93
net_virt_rx,43912409449,1978470024,895242416,1083227608,1221928,917896,4.51,2.04,2.47
client0,43912409449,1376804788,190345137,1186459651,306876,306687,3.14,0.43,2.7
client0_net_copier,43912409449,1751864795,522686970,1229177825,909083,604828,3.99,1.19,2.8
client1,43912409449,6439601,1495268,4944333,1711,1708,0.01,0.0,0.01
client1_net_copier,43912409449,256922,74196,182726,65,44,0.0,0.0,0.0
timer_driver,43912409449,17797733,5385121,12412612,5077,4233,0.04,0.01,0.03

TEST 5: 200Mb/s
CORE 0 TOTAL,32223930465,9742440213,2764329897,6978110316,4142415,3318979,30.23,8.58,21.66
serial_driver,32223930465,31675,2910,28765,2,2,0.0,0.0,0.0
serial_virt_tx,32223930465,13388,3691,9697,2,2,0.0,0.0,0.0
ethernet_driver,32223930465,3173518584,892785595,2280732989,1145898,1073844,9.85,2.77,7.08
net_virt_tx,32223930465,1078258458,335966467,742291991,327144,327143,3.35,1.04,2.3
net_virt_rx,32223930465,2068973164,891758237,1177214927,1262143,873845,6.42,2.77,3.65
client0,32223930465,1514176787,144985475,1369191312,228563,228427,4.7,0.45,4.25
client0_net_copier,32223930465,1889103000,493789687,1395313313,912100,565676,5.86,1.53,4.33
client1,32223930465,4603875,933933,3669942,1222,1220,0.01,0.0,0.01
client1_net_copier,32223930465,207855,62537,145318,59,41,0.0,0.0,0.0
timer_driver,32223930465,13553427,4041365,9512062,3962,3187,0.04,0.01,0.03

TEST 6: 300Mb/s
CORE 0 TOTAL,28273488194,10980869873,2875845964,8105023909,4273733,3427507,38.84,10.17,28.67
serial_driver,28273488194,32900,3906,28994,3,3,0.0,0.0,0.0
serial_virt_tx,28273488194,13406,4105,9301,2,2,0.0,0.0,0.0
ethernet_driver,28273488194,3549106298,935821851,2613284447,1198888,1103351,12.55,3.31,9.24
net_virt_tx,28273488194,1222198869,355637604,866561265,342441,342007,4.32,1.26,3.06
net_virt_rx,28273488194,2170800172,904127142,1266673030,1270240,889417,7.68,3.2,4.48
client0,28273488194,1869773967,153024562,1716749405,242563,242424,6.61,0.54,6.07
client0_net_copier,28273488194,2152677869,522688640,1629989229,950127,593273,7.61,1.85,5.77
client1,28273488194,4121495,872943,3248552,1106,1100,0.01,0.0,0.01
client1_net_copier,28273488194,183007,54596,128411,49,35,0.0,0.0,0.0
timer_driver,28273488194,11961890,3610615,8351275,3444,2779,0.04,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26272083397,11573422720,2712995265,8860427455,4051957,3045356,44.05,10.33,33.73
serial_driver,26272083397,31510,3018,28492,2,2,0.0,0.0,0.0
serial_virt_tx,26272083397,12977,3555,9422,2,2,0.0,0.0,0.0
ethernet_driver,26272083397,3722376504,859832866,2862543638,1146910,988540,14.17,3.27,10.9
net_virt_tx,26272083397,1083788456,252266475,831521981,246852,238071,4.13,0.96,3.17
net_virt_rx,26272083397,2307164159,968066454,1339097705,1370916,922197,8.78,3.68,5.1
client0,26272083397,2087245739,133363478,1953882261,204531,204422,7.94,0.51,7.44
client0_net_copier,26272083397,2357384143,495241197,1862142946,937893,560420,8.97,1.89,7.09
client1,26272083397,3754162,744874,3009288,982,980,0.01,0.0,0.01
client1_net_copier,26272083397,138487,40630,97857,37,24,0.0,0.0,0.0
timer_driver,26272083397,11526583,3432718,8093865,3426,2633,0.04,0.01,0.03

TEST 8: 500Mb/s
CORE 0 TOTAL,25064042346,11760329846,2266414442,9493915404,3336813,2463818,46.92,9.04,37.88
serial_driver,25064042346,31696,2989,28707,2,2,0.0,0.0,0.0
serial_virt_tx,25064042346,13344,3949,9395,2,2,0.0,0.0,0.0
ethernet_driver,25064042346,3917394575,796931452,3120463123,1077216,904251,15.63,3.18,12.45
net_virt_tx,25064042346,1087790238,208480965,879309273,203316,201506,4.34,0.83,3.51
net_virt_rx,25064042346,2048141918,772836028,1275305890,1082743,720017,8.17,3.08,5.09
client0,25064042346,2315695533,109570622,2206124911,161760,160874,9.24,0.44,8.8
client0_net_copier,25064042346,2375108038,373990997,2001117041,739393,410570,9.48,1.49,7.98
client1,25064042346,3716900,839193,2877707,927,922,0.01,0.0,0.01
client1_net_copier,25064042346,160380,49849,110531,46,33,0.0,0.0,0.0
timer_driver,25064042346,12277224,3708398,8568826,3352,2539,0.05,0.01,0.03

TEST 9: 600Mb/s
CORE 0 TOTAL,24266229568,12287151853,1962461690,10324690163,2915555,2117968,50.63,8.09,42.55
serial_driver,24266229568,31336,3025,28311,2,2,0.0,0.0,0.0
serial_virt_tx,24266229568,15429,3904,11525,2,2,0.0,0.0,0.0
ethernet_driver,24266229568,4104464770,697318146,3407146624,940705,793780,16.91,2.87,14.04
net_virt_tx,24266229568,1153210348,176796183,976414165,176754,163987,4.75,0.73,4.02
net_virt_rx,24266229568,1882347816,660199708,1222148108,945931,605447,7.76,2.72,5.04
client0,24266229568,2559160202,76560834,2482599368,109568,108202,10.55,0.32,10.23
client0_net_copier,24266229568,2571169887,346734325,2224435562,674347,379103,10.6,1.43,9.17
client1,24266229568,3736740,932649,2804091,879,879,0.02,0.0,0.01
client1_net_copier,24266229568,197974,65111,132863,55,40,0.0,0.0,0.0
timer_driver,24266229568,12817351,3847805,8969546,3202,2429,0.05,0.02,0.04

TEST 10: 700Mb/s
CORE 0 TOTAL,23813295479,12802546019,1673335882,11129210137,2528832,1791498,53.76,7.03,46.74
serial_driver,23813295479,35921,4881,31040,4,4,0.0,0.0,0.0
serial_virt_tx,23813295479,13014,3578,9436,2,2,0.0,0.0,0.0
ethernet_driver,23813295479,4206774349,617631383,3589142966,834895,698904,17.67,2.59,15.07
net_virt_tx,23813295479,1175534209,132456389,1043077820,135358,117110,4.94,0.56,4.38
net_virt_rx,23813295479,1775244600,532536861,1242707739,787125,483359,7.45,2.24,5.22
client0,23813295479,2821752131,38206576,2783545555,55633,55505,11.85,0.16,11.69
client0_net_copier,23813295479,2806218358,347552411,2458665947,647960,369542,11.78,1.46,10.32
client1,23813295479,3684941,957834,2727107,863,863,0.02,0.0,0.01
client1_net_copier,23813295479,195197,59710,135487,55,41,0.0,0.0,0.0
timer_driver,23813295479,13093299,3926259,9167040,3216,2459,0.05,0.02,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23393387435,13443055435,1495416327,11947639108,2193923,1602068,57.47,6.39,51.07
serial_driver,23393387435,31639,3242,28397,2,2,0.0,0.0,0.0
serial_virt_tx,23393387435,12897,3699,9198,2,2,0.0,0.0,0.0
ethernet_driver,23393387435,4344624878,522511432,3822113446,729133,579427,18.57,2.23,16.34
net_virt_tx,23393387435,1298107535,150267373,1147840162,137888,137599,5.55,0.64,4.91
net_virt_rx,23393387435,1729646616,491841434,1237805182,700631,461088,7.39,2.1,5.29
client0,23393387435,3149935164,39428964,3110506200,56848,56813,13.47,0.17,13.3
client0_net_copier,23393387435,2903896833,286285377,2617611456,500448,298783,12.41,1.22,11.19
client1,23393387435,3784578,1024541,2760037,847,847,0.02,0.0,0.01
client1_net_copier,23393387435,203588,70608,132980,63,47,0.0,0.0,0.0
timer_driver,23393387435,12811707,3979657,8832050,2819,2231,0.05,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23064375976,14025704808,1225395497,12800309311,1753099,1328791,60.81,5.31,55.5
serial_driver,23064375976,35094,4346,30748,2,2,0.0,0.0,0.0
serial_virt_tx,23064375976,13143,3939,9204,2,2,0.0,0.0,0.0
ethernet_driver,23064375976,4450317174,417642969,4032674205,615212,450613,19.3,1.81,17.48
net_virt_tx,23064375976,1464610905,167985912,1296624993,158264,153106,6.35,0.73,5.62
net_virt_rx,23064375976,1643028106,397577597,1245450509,538697,395108,7.12,1.72,5.4
client0,23064375976,3480716215,40352260,3440363955,58088,57923,15.09,0.17,14.92
client0_net_copier,23064375976,2970347177,197025671,2773321506,313477,203519,12.88,0.85,12.02
client1,23064375976,3607478,883786,2723692,836,836,0.02,0.0,0.01
client1_net_copier,23064375976,195381,66882,128499,49,35,0.0,0.0,0.0
timer_driver,23064375976,12834135,3852135,8982000,3190,2377,0.06,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,22853276309,14399445710,1095370168,13304075542,1553481,1192040,63.01,4.79,58.22
serial_driver,22853276309,32865,3047,29818,2,2,0.0,0.0,0.0
serial_virt_tx,22853276309,12973,3682,9291,2,2,0.0,0.0,0.0
ethernet_driver,22853276309,4514028516,361088932,4152939584,548421,384083,19.75,1.58,18.17
net_virt_tx,22853276309,1534613119,175147684,1359465435,164369,158745,6.72,0.77,5.95
net_virt_rx,22853276309,1602418761,353560234,1248858527,469676,361106,7.01,1.55,5.46
client0,22853276309,3683747448,41972000,3641775448,60467,60298,16.12,0.18,15.94
client0_net_copier,22853276309,3048278578,158996762,2889281816,240460,158581,13.34,0.7,12.64
client1,22853276309,3492547,826707,2665840,833,833,0.02,0.0,0.01
client1_net_copier,22853276309,137372,43883,93489,30,20,0.0,0.0,0.0
timer_driver,22853276309,12683531,3727237,8956294,3258,2429,0.06,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
57744752,41239633,3015526,5956143,182592732237,14345210,
63087873,44647595,3346951,6465846,93902615369,14941569,
75376039,53627754,3964262,7797709,42736266568,17562222,
77358699,57981687,4009947,8170389,25676091225,20467160,
62828319,56695943,3159103,7227435,13463681540,20845816,
66021927,63900077,3312186,8213432,14537055626,22192288,
57943793,63185238,2815092,7778352,13230540442,23157035,
46231809,61025339,2269498,7336270,12689721070,21806533,
36811419,59341881,1925111,7223447,12181465350,20858869,
28365335,59209010,1646543,7234642,11918424224,19849059,
26942250,60694874,1493676,7621065,11618005231,20759098,
23553107,61251022,1266167,7888034,11414240027,20174598,
21471360,62693187,1175863,8079376,11254685987,19834466,
