Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
net_virt_tx,67536950155,1376101442,507412748,868688694,511257,511257,2.04,0.75,1.29
net_virt_rx,67536950155,1972890104,852741360,1120148744,1156557,871551,2.92,1.26,1.66
client0,67536950155,1310587673,196152802,1114434871,310848,310635,1.94,0.29,1.65
client0_net_copier,67536950155,1656289158,503692863,1152596295,870823,585618,2.45,0.75,1.71
client1,67536950155,8916470,2104094,6812376,2638,2638,0.01,0.0,0.01
client1_net_copier,67536950155,719589,203012,516577,238,159,0.0,0.0,0.0
timer_driver,67536950155,25536911,7067937,18468974,7830,6538,0.04,0.01,0.03

TEST 4: 100Mb/s
CORE 0 TOTAL,43912498675,9621689349,2934050946,6687638403,4388801,3673222,21.91,6.68,15.23
serial_driver,43912498675,35547,2983,32564,2,2,0.0,0.0,0.0
serial_virt_tx,43912498675,13703,4712,8991,2,2,0.0,0.0,0.0
ethernet_driver,43912498675,3085338721,924723743,2160614978,1184503,1117957,7.03,2.11,4.92
net_virt_tx,43912498675,1201211907,413311958,787899949,409540,409249,2.74,0.94,1.79
net_virt_rx,43912498675,2123615196,909992167,1213623029,1255038,926215,4.84,2.07,2.76
client0,43912498675,1410279699,187327012,1222952687,293045,292840,3.21,0.43,2.78
client0_net_copier,43912498675,1774951509,491458809,1283492700,876990,566930,4.04,1.12,2.92
client1,43912498675,7099100,1698820,5400280,1783,1778,0.02,0.0,0.01
client1_net_copier,43912498675,770909,229327,541582,261,175,0.0,0.0,0.0
timer_driver,43912498675,18373058,5301415,13071643,5039,4222,0.04,0.01,0.03

TEST 5: 200Mb/s
CORE 0 TOTAL,32224312974,11084868238,3139586095,7945282143,4658219,3857356,34.4,9.74,24.66
serial_driver,32224312974,33454,2880,30574,2,2,0.0,0.0,0.0
serial_virt_tx,32224312974,13019,3793,9226,2,2,0.0,0.0,0.0
ethernet_driver,32224312974,3511948365,1000135689,2511812676,1269223,1194343,10.9,3.1,7.79
net_virt_tx,32224312974,1351397256,431617583,919779673,419639,419633,4.19,1.34,2.85
net_virt_rx,32224312974,2313687607,956735706,1356951901,1324699,966665,7.18,2.97,4.21
client0,32224312974,1779350039,182847284,1596502755,290198,289998,5.52,0.57,4.95
client0_net_copier,32224312974,2108433718,562913840,1545519878,994162,646491,6.54,1.75,4.8
client1,32224312974,5018505,1065375,3953130,1340,1340,0.02,0.0,0.01
client1_net_copier,32224312974,412747,123436,289311,132,90,0.0,0.0,0.0
timer_driver,32224312974,14573528,4140509,10433019,4264,3280,0.05,0.01,0.03

TEST 6: 300Mb/s
CORE 0 TOTAL,28275621259,11832164707,3059680541,8772484166,4492029,3626262,41.85,10.82,31.02
serial_driver,28275621259,33606,2949,30657,2,2,0.0,0.0,0.0
serial_virt_tx,28275621259,13423,4473,8950,2,2,0.0,0.0,0.0
ethernet_driver,28275621259,3689569922,940216597,2749353325,1219828,1093257,13.05,3.33,9.72
net_virt_tx,28275621259,1323860660,387136583,936724077,374919,373493,4.68,1.37,3.31
net_virt_rx,28275621259,2444653801,1002137089,1442516712,1379882,1000148,8.65,3.54,5.1
client0,28275621259,2060996766,185442896,1875553870,290179,290026,7.29,0.66,6.63
client0_net_copier,28275621259,2295984792,540207973,1755776819,964009,614530,8.12,1.91,6.21
client1,28275621259,4258363,903944,3354419,1112,1111,0.02,0.0,0.01
client1_net_copier,28275621259,184648,51361,133287,42,28,0.0,0.0,0.0
timer_driver,28275621259,12608726,3576676,9032050,3631,2841,0.04,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26285614816,11874999896,2678650458,9196349438,3951148,2993017,45.18,10.19,34.99
serial_driver,26285614816,35218,2873,32345,2,2,0.0,0.0,0.0
serial_virt_tx,26285614816,13297,4066,9231,2,2,0.0,0.0,0.0
ethernet_driver,26285614816,3770406435,831942144,2938464291,1126783,945204,14.34,3.17,11.18
net_virt_tx,26285614816,1152872650,278121486,874751164,266148,263875,4.39,1.06,3.33
net_virt_rx,26285614816,2370910023,942829121,1428080902,1316658,908935,9.02,3.59,5.43
client0,26285614816,2172848802,147275589,2025573213,225453,225311,8.27,0.56,7.71
client0_net_copier,26285614816,2391922541,474309682,1917612859,887952,531150,9.1,1.8,7.3
client1,26285614816,3935463,793915,3141548,1018,1015,0.01,0.0,0.01
client1_net_copier,26285614816,167469,51416,116053,46,33,0.0,0.0,0.0
timer_driver,26285614816,11887998,3320166,8567832,3440,2652,0.05,0.01,0.03

TEST 8: 500Mb/s
CORE 0 TOTAL,25082556249,11950717878,2220687207,9730030671,3260345,2413749,47.65,8.85,38.79
serial_driver,25082556249,35689,2908,32781,2,2,0.0,0.0,0.0
serial_virt_tx,25082556249,13497,4077,9420,2,2,0.0,0.0,0.0
ethernet_driver,25082556249,4016894601,790885806,3226008795,1072854,903943,16.01,3.15,12.86
net_virt_tx,25082556249,1082543256,198152024,884391232,192096,188880,4.32,0.79,3.53
net_virt_rx,25082556249,2099855911,758923850,1340932061,1056310,704648,8.37,3.03,5.35
client0,25082556249,2335078775,102713623,2232365152,150211,149571,9.31,0.41,8.9
client0_net_copier,25082556249,2400465012,365909386,2034555626,717774,398985,9.57,1.46,8.11
client1,25082556249,3975960,751700,3224260,979,976,0.02,0.0,0.01
client1_net_copier,25082556249,507497,162115,345382,187,132,0.0,0.0,0.0
timer_driver,25082556249,11347680,3181718,8165962,3228,2501,0.05,0.01,0.03

TEST 9: 600Mb/s
CORE 0 TOTAL,24284105017,12305033762,1857015126,10448018636,2769797,2010539,50.67,7.65,43.02
serial_driver,24284105017,35871,2834,33037,2,2,0.0,0.0,0.0
serial_virt_tx,24284105017,13411,4114,9297,2,2,0.0,0.0,0.0
ethernet_driver,24284105017,4140352518,669772696,3470579822,915034,769489,17.05,2.76,14.29
net_virt_tx,24284105017,1173662003,172329982,1001332021,177702,157440,4.83,0.71,4.12
net_virt_rx,24284105017,1861111250,604959233,1256152017,868899,553969,7.66,2.49,5.17
client0,24284105017,2563791043,70345176,2493445867,97176,96132,10.56,0.29,10.27
client0_net_copier,24284105017,2551006691,335567555,2215439136,642848,365949,10.5,1.38,9.12
client1,24284105017,4111754,928338,3183416,943,943,0.02,0.0,0.01
client1_net_copier,24284105017,541070,171190,369880,183,126,0.0,0.0,0.0
timer_driver,24284105017,10408151,2934008,7474143,2783,2275,0.04,0.01,0.03

TEST 10: 700Mb/s
CORE 0 TOTAL,23813903548,12950502200,1663241146,11287261054,2511433,1779184,54.38,6.98,47.4
serial_driver,23813903548,36216,3205,33011,2,2,0.0,0.0,0.0
serial_virt_tx,23813903548,13149,4025,9124,2,2,0.0,0.0,0.0
ethernet_driver,23813903548,4227094401,596667881,3630426520,818121,677261,17.75,2.51,15.24
net_virt_tx,23813903548,1180209248,130473935,1049735313,120504,117043,4.96,0.55,4.41
net_virt_rx,23813903548,1855074796,542524732,1312550064,800375,490040,7.79,2.28,5.51
client0,23813903548,2832582413,38222408,2794360005,55244,55120,11.89,0.16,11.73
client0_net_copier,23813903548,2839560292,351075065,2488485227,648268,371612,11.92,1.47,10.45
client1,23813903548,3783039,856963,2926076,886,886,0.02,0.0,0.01
client1_net_copier,23813903548,353586,113767,239819,124,90,0.0,0.0,0.0
timer_driver,23813903548,11795060,3299165,8495895,3194,2428,0.05,0.01,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23394913068,13537572130,1444259749,12093312381,2108082,1555010,57.87,6.17,51.69
serial_driver,23394913068,36091,3205,32886,2,2,0.0,0.0,0.0
serial_virt_tx,23394913068,13323,4304,9019,2,2,0.0,0.0,0.0
ethernet_driver,23394913068,4366384712,489852325,3876532387,692525,543616,18.66,2.09,16.57
net_virt_tx,23394913068,1316239790,152599268,1163640522,141894,141523,5.63,0.65,4.97
net_virt_rx,23394913068,1769435859,487628004,1281807855,686972,461559,7.56,2.08,5.48
client0,23394913068,3167301888,39783062,3127518826,56998,56841,13.54,0.17,13.37
client0_net_copier,23394913068,2901330507,269713626,2631616881,460442,283064,12.4,1.15,11.25
client1,23394913068,3656250,990183,2666067,838,838,0.02,0.0,0.01
client1_net_copier,23394913068,91586,27862,63724,27,20,0.0,0.0,0.0
timer_driver,23394913068,13082124,3657910,9424214,3247,2423,0.06,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23066340780,14085089128,1173165250,12911923878,1676630,1274499,61.06,5.09,55.98
serial_driver,23066340780,35608,2851,32757,2,2,0.0,0.0,0.0
serial_virt_tx,23066340780,13416,4264,9152,2,2,0.0,0.0,0.0
ethernet_driver,23066340780,4477572982,396434051,4081138931,597179,426943,19.41,1.72,17.69
net_virt_tx,23066340780,1482012546,170528880,1311483666,158722,153879,6.43,0.74,5.69
net_virt_rx,23066340780,1641067976,378225630,1262842346,508847,380101,7.11,1.64,5.47
client0,23066340780,3503398108,41031486,3462366622,58421,58332,15.19,0.18,15.01
client0_net_copier,23066340780,2964082922,182066630,2782016292,283930,186445,12.85,0.79,12.06
client1,23066340780,3805756,1138206,2667550,840,840,0.02,0.0,0.01
client1_net_copier,23066340780,97905,29458,68447,22,15,0.0,0.0,0.0
timer_driver,23066340780,13001909,3703794,9298115,2984,2271,0.06,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,23086167053,14489480105,1060854427,13428625678,1505842,1156094,62.76,4.6,58.17
serial_driver,23086167053,36362,3262,33100,2,2,0.0,0.0,0.0
serial_virt_tx,23086167053,13380,4199,9181,2,2,0.0,0.0,0.0
ethernet_driver,23086167053,4557439388,349100939,4208338449,538898,369750,19.74,1.51,18.23
net_virt_tx,23086167053,1540377297,172318245,1368059052,160716,154632,6.67,0.75,5.93
net_virt_rx,23086167053,1605655625,341507964,1264147661,448516,351531,6.96,1.48,5.48
client0,23086167053,3715714376,42932536,3672781840,61563,61393,16.09,0.19,15.91
client0_net_copier,23086167053,3053221420,150219417,2903002003,224072,147534,13.23,0.65,12.57
client1,23086167053,3802984,1049894,2753090,847,847,0.02,0.0,0.01
client1_net_copier,23086167053,168831,46723,122108,36,24,0.0,0.0,0.0
timer_driver,23086167053,13050442,3671248,9379194,3144,2397,0.06,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
57276011,43862528,3417741,6458017,182732621315,13159647,
59515462,45630096,3547827,6700043,94139237138,13459177,
74762332,56240471,4374151,8255141,42821663158,15557658,
70006048,57549878,3980277,8092551,21837511263,17959875,
74621591,67473700,4182162,9083681,12978632248,20873755,
70921456,70285981,3910120,9213454,14431312547,21488377,
57086404,66993900,3101041,8475091,9121318276,21281797,
43946724,63557216,2474811,7853181,12849282945,19987410,
33311293,60174700,1976634,7432141,12404623910,19020232,
28074889,61184970,1727033,7546019,12020290197,19191378,
25657780,61760912,1517232,7919717,11736421222,19781529,
22013970,62612206,1303141,8128927,11526823584,19381507,
20488460,64289086,1213867,8270666,11496572327,19106843,
