Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
net_virt_tx,28291997948,1074440421,310536976,763903445,294956,294954,3.8,1.1,2.7
net_virt_rx,28291997948,2103872349,880732439,1223139910,1253901,845808,7.44,3.11,4.32
client0,28291997948,1788147929,123323197,1664824732,195149,195019,6.32,0.44,5.88
client0_net_copier,28291997948,2122483786,507025285,1615458501,930161,575313,7.5,1.79,5.71
client1,28291997948,4069108,967355,3101753,1087,1086,0.01,0.0,0.01
client1_net_copier,28291997948,175287,57269,118018,61,42,0.0,0.0,0.0
timer_driver,28291997948,11402983,3414117,7988866,3383,2780,0.04,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26284731961,11921135088,2889251441,9031883647,4231259,3216319,45.35,10.99,34.36
serial_driver,26284731961,32282,3678,28604,2,2,0.0,0.0,0.0
serial_virt_tx,26284731961,14697,4163,10534,2,2,0.0,0.0,0.0
ethernet_driver,26284731961,3741219837,883359521,2857860316,1191945,993642,14.23,3.36,10.87
net_virt_tx,26284731961,1165304513,305301311,860003202,293226,287951,4.43,1.16,3.27
net_virt_rx,26284731961,2381429670,1018519727,1362909943,1410501,989136,9.06,3.87,5.19
client0,26284731961,2214152191,173261665,2040890526,266919,266723,8.42,0.66,7.76
client0_net_copier,26284731961,2403588660,504635497,1898953163,947124,566350,9.14,1.92,7.22
client1,26284731961,3641656,672569,2969087,985,985,0.01,0.0,0.01
client1_net_copier,26284731961,152422,46887,105535,43,31,0.0,0.0,0.0
timer_driver,26284731961,11599160,3446423,8152737,3572,2724,0.04,0.01,0.03

TEST 8: 500Mb/s
CORE 0 TOTAL,25068013606,11890719298,2331736768,9558982530,3413142,2530317,47.43,9.3,38.13
serial_driver,25068013606,31382,3041,28341,2,2,0.0,0.0,0.0
serial_virt_tx,25068013606,12823,4196,8627,2,2,0.0,0.0,0.0
ethernet_driver,25068013606,3928308349,804846256,3123462093,1080539,909710,15.67,3.21,12.46
net_virt_tx,25068013606,1049615257,189994825,859620432,184340,184019,4.19,0.76,3.43
net_virt_rx,25068013606,2121736597,830436604,1291299993,1148904,774280,8.46,3.31,5.15
client0,25068013606,2358243625,127056486,2231187139,186150,184049,9.41,0.51,8.9
client0_net_copier,25068013606,2418099116,375442956,2042656160,744289,411651,9.65,1.5,8.15
client1,25068013606,3513652,663665,2849987,947,944,0.01,0.0,0.01
client1_net_copier,25068013606,182996,59655,123341,53,38,0.0,0.0,0.0
timer_driver,25068013606,10975501,3229084,7746417,3363,2521,0.04,0.01,0.03

TEST 9: 600Mb/s
CORE 0 TOTAL,24286534541,12227210388,1949208593,10278001795,2882928,2107506,50.35,8.03,42.32
serial_driver,24286534541,34659,4156,30503,3,3,0.0,0.0,0.0
serial_virt_tx,24286534541,12233,3384,8849,2,2,0.0,0.0,0.0
ethernet_driver,24286534541,4084212550,693197774,3391014776,938508,795093,16.82,2.85,13.96
net_virt_tx,24286534541,1153151482,184997835,968153647,179788,171127,4.75,0.76,3.99
net_virt_rx,24286534541,1844457791,648117550,1196340241,925616,593823,7.59,2.67,4.93
client0,24286534541,2563973652,79641132,2484332520,113567,110614,10.56,0.33,10.23
client0_net_copier,24286534541,2567383653,339423999,2227959654,657443,369562,10.57,1.4,9.17
client1,24286534541,3403424,715918,2687506,896,896,0.01,0.0,0.01
client1_net_copier,24286534541,154446,50046,104400,48,36,0.0,0.0,0.0
timer_driver,24286534541,10426498,3056799,7369699,3094,2400,0.04,0.01,0.03

TEST 10: 700Mb/s
CORE 0 TOTAL,23814637485,12838377959,1692239983,11146137976,2567492,1821805,53.91,7.11,46.8
serial_driver,23814637485,31457,3228,28229,2,2,0.0,0.0,0.0
serial_virt_tx,23814637485,12637,4077,8560,2,2,0.0,0.0,0.0
ethernet_driver,23814637485,4213653961,621463420,3592190541,844024,713952,17.69,2.61,15.08
net_virt_tx,23814637485,1165512386,128718694,1036793692,129907,113406,4.89,0.54,4.35
net_virt_rx,23814637485,1780666606,541479719,1239186887,801762,491648,7.48,2.27,5.2
client0,23814637485,2820315665,39069488,2781246177,56296,56190,11.84,0.16,11.68
client0_net_copier,23814637485,2842593912,356930415,2485663497,667723,379585,11.94,1.5,10.44
client1,23814637485,3618766,1010042,2608724,862,862,0.02,0.0,0.01
client1_net_copier,23814637485,130519,41481,89038,41,31,0.0,0.0,0.0
timer_driver,23814637485,11842050,3519419,8322631,3118,2385,0.05,0.01,0.03

TEST 11: 800Mb/s
CORE 0 TOTAL,23393409992,13476240746,1499753540,11976487206,2210856,1610697,57.61,6.41,51.2
serial_driver,23393409992,32977,4035,28942,2,2,0.0,0.0,0.0
serial_virt_tx,23393409992,12291,3618,8673,2,2,0.0,0.0,0.0
ethernet_driver,23393409992,4342329202,522747678,3819581524,732363,584608,18.56,2.23,16.33
net_virt_tx,23393409992,1286283349,148810966,1137472383,136351,136085,5.5,0.64,4.86
net_virt_rx,23393409992,1725596432,492840666,1232755766,705124,461477,7.38,2.11,5.27
client0,23393409992,3148988456,39660592,3109327864,56884,56848,13.46,0.17,13.29
client0_net_copier,23393409992,2956189046,290544605,2665644441,511186,303446,12.64,1.24,11.39
client1,23393409992,4085544,1206426,2879118,875,875,0.02,0.01,0.01
client1_net_copier,23393409992,526667,198652,328015,218,161,0.0,0.0,0.0
timer_driver,23393409992,12196782,3736302,8460480,2827,2182,0.05,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23064256194,14036710449,1218498294,12818212155,1752732,1323388,60.86,5.28,55.58
serial_driver,23064256194,33523,3111,30412,2,2,0.0,0.0,0.0
serial_virt_tx,23064256194,12686,3953,8733,2,2,0.0,0.0,0.0
ethernet_driver,23064256194,4452208191,416950876,4035257315,617680,449933,19.3,1.81,17.5
net_virt_tx,23064256194,1459894499,169313982,1290580517,160248,154593,6.33,0.73,5.6
net_virt_rx,23064256194,1626576492,390282426,1236294066,533192,389288,7.05,1.69,5.36
client0,23064256194,3481026350,40497627,3440528723,58080,57902,15.09,0.18,14.92
client0_net_copier,23064256194,3000841198,196762635,2804078563,314262,203278,13.01,0.85,12.16
client1,23064256194,3559553,976542,2583011,834,834,0.02,0.0,0.01
client1_net_copier,23064256194,150927,53413,97514,41,30,0.0,0.0,0.0
timer_driver,23064256194,12407030,3653729,8753301,3260,2407,0.05,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,23025030771,14480266830,1123105729,13357161101,1598383,1232402,62.89,4.88,58.01
serial_driver,23025030771,33619,3114,30505,2,2,0.0,0.0,0.0
serial_virt_tx,23025030771,13534,4932,8602,2,2,0.0,0.0,0.0
ethernet_driver,23025030771,4531662344,368968471,4162693873,558398,395205,19.68,1.6,18.08
net_virt_tx,23025030771,1536673903,179988410,1356685493,169958,164631,6.67,0.78,5.89
net_virt_rx,23025030771,1608602227,359679591,1248922636,480477,369247,6.99,1.56,5.42
client0,23025030771,3697410931,44240371,3653170560,63843,63698,16.06,0.19,15.87
client0_net_copier,23025030771,3089773190,165591840,2924181350,251687,166612,13.42,0.72,12.7
client1,23025030771,3642179,1004657,2637522,843,843,0.02,0.0,0.01
client1_net_copier,23025030771,139982,41136,98846,33,22,0.0,0.0,0.0
timer_driver,23025030771,12314921,3583207,8731714,3236,2422,0.05,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
50115161,44452281,2780422,6231261,182712351399,11960092,
51774876,46208381,2842641,6435524,94255744420,12025446,
59922029,53906063,3263400,7500300,38976333970,14252778,
67471347,62477074,3626146,8537246,21539710539,16866447,
68660791,70503170,3637873,9311741,17146567836,19745360,
49126768,62550341,2726428,7941566,15072861008,18648746,
52946501,69442461,2847375,8931181,8969585264,21062146,
39651018,64243888,2222734,8065838,12777069315,19955986,
30641857,61049985,1804281,7643036,12373685119,18707968,
24199183,60570198,1537892,7530446,12011573087,18210967,
22355921,61903100,1357060,7964225,11701084372,18842136,
19327641,62152570,1131947,8181226,11497608531,18751627,
18520900,64039996,1063787,8393736,11409432795,18710856,
