Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
serial_driver,32225816943,31474,2872,28602,2,2,0.0,0.0,0.0
serial_virt_tx,32225816943,13487,4224,9263,2,2,0.0,0.0,0.0
ethernet_driver,32225816943,3477015971,1075321159,2401694812,1327260,1267580,10.79,3.34,7.45
net_virt_tx,32225816943,1481914694,494680316,987234378,485608,485580,4.6,1.54,3.06
net_virt_rx,32225816943,2365415855,1045460679,1319955176,1435268,1073529,7.34,3.24,4.1
client0,32225816943,1804528651,221267932,1583260719,356155,355975,5.6,0.69,4.91
client0_net_copier,32225816943,2182132078,611234868,1570897210,1062001,704077,6.77,1.9,4.87
client1,32225816943,4837875,985953,3851922,1333,1328,0.02,0.0,0.01
client1_net_copier,32225816943,367941,120283,247658,136,92,0.0,0.0,0.0
timer_driver,32225816943,13812908,4168923,9643985,4182,3252,0.04,0.01,0.03

TEST 6: 300Mb/s
CORE 0 TOTAL,28287182435,11282533924,3011923564,8270610360,4466267,3548047,39.89,10.65,29.24
serial_driver,28287182435,33845,2981,30864,2,2,0.0,0.0,0.0
serial_virt_tx,28287182435,13344,3745,9599,2,2,0.0,0.0,0.0
ethernet_driver,28287182435,3552806551,932442135,2620364416,1213338,1087056,12.56,3.3,9.26
net_virt_tx,28287182435,1234902484,358827415,876075069,346167,345686,4.37,1.27,3.1
net_virt_rx,28287182435,2345401760,1013214332,1332187428,1412061,998910,8.29,3.58,4.71
client0,28287182435,1909465052,172829545,1736635507,271736,271585,6.75,0.61,6.14
client0_net_copier,28287182435,2223461029,530106575,1693354454,970613,605488,7.86,1.87,5.99
client1,28287182435,4050917,801752,3249165,1102,1101,0.01,0.0,0.01
client1_net_copier,28287182435,151441,44597,106844,38,26,0.0,0.0,0.0
timer_driver,28287182435,12247501,3650487,8597014,3585,2825,0.04,0.01,0.03

TEST 7: 400Mb/s
CORE 0 TOTAL,26282930910,11788816771,2815989519,8972827252,4143788,3163745,44.85,10.71,34.14
serial_driver,26282930910,33758,2908,30850,2,2,0.0,0.0,0.0
serial_virt_tx,26282930910,13568,4315,9253,2,2,0.0,0.0,0.0
ethernet_driver,26282930910,3721234963,873038624,2848196339,1162978,988910,14.16,3.32,10.84
net_virt_tx,26282930910,1194811841,304216145,890595696,290527,289243,4.55,1.16,3.39
net_virt_rx,26282930910,2326336476,975061059,1351275417,1371131,948738,8.85,3.71,5.14
client0,26282930910,2150417080,157754269,1992662811,244513,244412,8.18,0.6,7.58
client0_net_copier,26282930910,2380678312,501640145,1879038167,937877,565675,9.06,1.91,7.15
client1,26282930910,4021561,876413,3145148,1047,1039,0.02,0.0,0.01
client1_net_copier,26282930910,267333,87708,179625,87,62,0.0,0.0,0.0
timer_driver,26282930910,11001879,3307933,7693946,3249,2584,0.04,0.01,0.03

TEST 8: 500Mb/s
CORE 0 TOTAL,25064100425,11730342190,2253907464,9476434726,3324045,2458714,46.8,8.99,37.81
serial_driver,25064100425,33758,2638,31120,2,2,0.0,0.0,0.0
serial_virt_tx,25064100425,13224,3831,9393,2,2,0.0,0.0,0.0
ethernet_driver,25064100425,3919839243,805390809,3114448434,1074624,925480,15.64,3.21,12.43
net_virt_tx,25064100425,1060714601,197279477,863435124,190818,190683,4.23,0.79,3.44
net_virt_rx,25064100425,2039787570,764028597,1275758973,1077584,708709,8.14,3.05,5.09
client0,25064100425,2295901989,96484564,2199417425,144356,143939,9.16,0.38,8.78
client0_net_copier,25064100425,2399385330,386728926,2012656404,765471,423459,9.57,1.54,8.03
client1,25064100425,3593461,694764,2898697,935,934,0.01,0.0,0.01
client1_net_copier,25064100425,166792,53041,113751,53,39,0.0,0.0,0.0
timer_driver,25064100425,10906222,3240817,7665405,3244,2469,0.04,0.01,0.03

TEST 9: 600Mb/s
CORE 0 TOTAL,24265047287,12315991339,1970856021,10345135318,2930346,2126346,50.76,8.12,42.63
serial_driver,24265047287,33327,4242,29085,3,3,0.0,0.0,0.0
serial_virt_tx,24265047287,15528,3923,11605,2,2,0.0,0.0,0.0
ethernet_driver,24265047287,4109864636,700190903,3409673733,943135,796996,16.94,2.89,14.05
net_virt_tx,24265047287,1149943172,175804521,974138651,176037,163035,4.74,0.72,4.01
net_virt_rx,24265047287,1889227285,665297340,1223929945,952540,609183,7.79,2.74,5.04
client0,24265047287,2558941017,74275018,2484665999,107063,106033,10.55,0.31,10.24
client0_net_copier,24265047287,2593279568,351234636,2242044932,683297,383639,10.69,1.45,9.24
client1,24265047287,3424971,646579,2778392,884,883,0.01,0.0,0.01
client1_net_copier,24265047287,187170,60950,126220,59,43,0.0,0.0,0.0
timer_driver,24265047287,11074665,3337909,7736756,3194,2410,0.05,0.01,0.03

TEST 10: 700Mb/s
CORE 0 TOTAL,23815331646,12845167451,1694787741,11150379710,2562819,1817732,53.94,7.12,46.82
serial_driver,23815331646,34781,5127,29654,2,2,0.0,0.0,0.0
serial_virt_tx,23815331646,13207,3836,9371,2,2,0.0,0.0,0.0
ethernet_driver,23815331646,4214639066,624688180,3589950886,842060,711068,17.7,2.62,15.07
net_virt_tx,23815331646,1175649878,128488891,1047160987,128663,113584,4.94,0.54,4.4
net_virt_rx,23815331646,1786521892,541290066,1245231826,801375,491166,7.5,2.27,5.23
client0,23815331646,2816715942,38694868,2778021074,56106,55963,11.83,0.16,11.66
client0_net_copier,23815331646,2834955600,356840354,2478115246,666592,378769,11.9,1.5,10.41
client1,23815331646,3612343,888060,2724283,865,865,0.02,0.0,0.01
client1_net_copier,23815331646,175870,55902,119968,53,40,0.0,0.0,0.0
timer_driver,23815331646,12848872,3832457,9016415,3282,2468,0.05,0.02,0.04

TEST 11: 800Mb/s
CORE 0 TOTAL,23393365600,13483196272,1497849453,11985346819,2199664,1605415,57.64,6.4,51.23
serial_driver,23393365600,34643,3417,31226,2,2,0.0,0.0,0.0
serial_virt_tx,23393365600,13378,3948,9430,2,2,0.0,0.0,0.0
ethernet_driver,23393365600,4345424556,522480433,3822944123,728714,580037,18.58,2.23,16.34
net_virt_tx,23393365600,1297873047,150221884,1147651163,138287,137987,5.55,0.64,4.91
net_virt_rx,23393365600,1732253401,492437959,1239815442,702694,461436,7.4,2.11,5.3
client0,23393365600,3151666496,39418400,3112248096,56858,56809,13.47,0.17,13.3
client0_net_copier,23393365600,2938612216,288128793,2650483423,504074,300793,12.56,1.23,11.33
client1,23393365600,3986996,1021767,2965229,874,873,0.02,0.0,0.01
client1_net_copier,23393365600,501637,182084,319553,196,143,0.0,0.0,0.0
timer_driver,23393365600,12829902,3950768,8879134,2849,2231,0.05,0.02,0.04

TEST 12: 900Mb/s
CORE 0 TOTAL,23057215783,14041618418,1217754159,12823864259,1746599,1322154,60.9,5.28,55.62
serial_driver,23057215783,36918,4171,32747,3,3,0.0,0.0,0.0
serial_virt_tx,23057215783,13941,4431,9510,2,2,0.0,0.0,0.0
ethernet_driver,23057215783,4453494836,415601325,4037893511,615952,449363,19.31,1.8,17.51
net_virt_tx,23057215783,1470085342,170623753,1299461589,161049,155509,6.38,0.74,5.64
net_virt_rx,23057215783,1634298221,391094419,1243203802,531409,389548,7.09,1.7,5.39
client0,23057215783,3479650511,40391539,3439258972,58128,57969,15.09,0.18,14.92
client0_net_copier,23057215783,2987481869,195266947,2792214922,310866,201406,12.96,0.85,12.11
client1,23057215783,3598817,890588,2708229,827,827,0.02,0.0,0.01
client1_net_copier,23057215783,152553,50259,102294,39,28,0.0,0.0,0.0
timer_driver,23057215783,12805410,3826727,8978683,3139,2327,0.06,0.02,0.04

TEST 13: 1000Mb/s
CORE 0 TOTAL,22885021238,14431192906,1101298358,13329894548,1561530,1199655,63.06,4.81,58.25
serial_driver,22885021238,34294,3105,31189,2,2,0.0,0.0,0.0
serial_virt_tx,22885021238,13538,4032,9506,2,2,0.0,0.0,0.0
ethernet_driver,22885021238,4518705406,363155432,4155549974,549757,385764,19.75,1.59,18.16
net_virt_tx,22885021238,1537112039,175222819,1361889220,165409,159702,6.72,0.77,5.95
net_virt_rx,22885021238,1604164309,355231953,1248932356,471284,362605,7.01,1.55,5.46
client0,22885021238,3683810668,42717152,3641093516,61594,61445,16.1,0.19,15.91
client0_net_copier,22885021238,3071087196,160401598,2910685598,242494,160048,13.42,0.7,12.72
client1,22885021238,3435259,772113,2663146,822,822,0.02,0.0,0.01
client1_net_copier,22885021238,97945,26551,71394,21,14,0.0,0.0,0.0
timer_driver,22885021238,12732252,3763603,8968649,3286,2441,0.06,0.02,0.04

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
51096766,37458263,2630901,5331664,178921772952,13355021,
58018361,41831810,3034444,5962715,94223426606,14552061,
76057906,53707952,3994349,7832333,42674734922,17653651,
78762499,58928997,4087882,8326250,25584425787,20887034,
85904566,69354113,4396368,9515633,16604344341,23824024,
69100039,64938827,3401785,8307012,10074537708,23401894,
62543967,65110299,2990450,8099381,8815492430,23580897,
45524625,60867587,2260254,7326036,12707599669,21637829,
36987759,59657166,1954014,7250502,12160762191,20862496,
28596272,59372645,1665193,7239644,11890993141,20020290,
27040132,60966042,1490622,7616943,11589723925,20699562,
23462286,61294280,1267093,7870246,11397477056,20278962,
21669777,62834226,1185845,8071165,11255533417,19801922,
