Component,Core Cycles,System Cycles,Kernel Cycles,User Cycles,Kernel Entries,Schedules,Core CPU Util,Core Kernel CPU Util,Core User CPU Util
ethernet_driver,24559260553494,168167694977,79793582136,88374112841,20988211,20988180,0.68,0.32,0.36
net_virt_tx,24559260553494,69877707264,18680387650,51197319614,4620323,4620323,0.28,0.08,0.21
net_virt_rx,24559260553494,79465480985,27750076727,51715404258,7742248,7352630,0.32,0.11,0.21
client0,24559260553494,86240727129,6867675033,79373052096,2331464,2331287,0.35,0.03,0.32
client0_net_copier,24559260553494,77587555702,15150416262,62437139440,4620339,4618627,0.32,0.06,0.25
client1,24559260553494,325084436,68225142,256859294,20546,20546,0.0,0.0,0.0
client1_net_copier,24559260553494,38208,10295,27913,2,2,0.0,0.0,0.0
timer_driver,24559260553494,899253864,360981574,538272290,91496,79109,0.0,0.0,0.0

TEST 3: 50Mb/s
CORE 0 TOTAL,8866012554840,568769000162,176135407244,392633592918,72815479,71530899,6.42,1.99,4.43
serial_driver,8866012554840,132194,8790,123404,1,1,0.0,0.0,0.0
serial_virt_tx,8866012554840,72081,16488,55593,2,2,0.0,0.0,0.0
ethernet_driver,8866012554840,215859135778,90867529540,124991606238,23680401,23337312,2.43,1.02,1.41
net_virt_tx,8866012554840,77871854420,22368494983,55503359437,5515013,5515012,0.88,0.25,0.63
net_virt_rx,8866012554840,91824275590,35050254979,56774020611,9607266,8811591,1.04,0.4,0.64
client0,8866012554840,95706944593,9135726628,86571217965,2500873,2500473,1.08,0.1,0.98
client0_net_copier,8866012554840,86822249560,18410132064,68412117496,5529862,5527623,0.98,0.21,0.77
client1,8866012554840,121709209,34694968,87014241,9288,9285,0.0,0.0,0.0
client1_net_copier,8866012554840,158105,37188,120917,7,7,0.0,0.0,0.0
timer_driver,8866012554840,562468632,268511616,293957016,33605,26420,0.01,0.0,0.0

TEST 4: 100Mb/s
CORE 0 TOTAL,5663041787225,672434559080,200279902934,472154656146,87312721,85150103,11.87,3.54,8.34
serial_driver,5663041787225,104201,8305,95896,1,1,0.0,0.0,0.0
serial_virt_tx,5663041787225,71252,13849,57403,2,2,0.0,0.0,0.0
ethernet_driver,5663041787225,241934291094,101020170512,140914120582,26689937,26383127,4.27,1.78,2.49
net_virt_tx,5663041787225,91053588788,27723724688,63329864100,6821445,6821445,1.61,0.49,1.12
net_virt_rx,5663041787225,100185490773,38814430979,61371059794,16935251,9782934,1.77,0.69,1.08
client0,5663041787225,139945592425,10474771768,129470820657,3244855,3244594,2.47,0.18,2.29
client0_net_copier,5663041787225,98887010609,22116587044,76770423565,6494537,6494041,1.75,0.39,1.36
client1,5663041787225,83973255,21580072,62393183,5685,5681,0.0,0.0,0.0
client1_net_copier,5663041787225,38482,13858,24624,2,2,0.0,0.0,0.0
timer_driver,5663041787225,344398201,108601859,235796342,21810,17429,0.01,0.0,0.0

TEST 5: 200Mb/s
CORE 0 TOTAL,3875973563161,887382472763,321661642373,565720830390,123889248,119707478,22.89,8.3,14.6
serial_driver,3875973563161,132964,8803,124161,1,1,0.0,0.0,0.0
serial_virt_tx,3875973563161,75056,18041,57015,2,2,0.0,0.0,0.0
ethernet_driver,3875973563161,371517059649,160564388471,210952671178,54015257,51982354,9.59,4.14,5.44
net_virt_tx,3875973563161,172676433411,103901771143,68774662268,34027801,34022417,4.46,2.68,1.77
net_virt_rx,3875973563161,96511543184,36663691414,59847851770,17011860,9777209,2.49,0.95,1.54
client0,3875973563161,155025033537,5911349319,149113684218,1640727,1638992,4.0,0.15,3.85
client0_net_copier,3875973563161,91308116272,14519121813,76788994459,4298802,4298025,2.36,0.37,1.98
client1,3875973563161,57815601,17315890,40499711,4628,4615,0.0,0.0,0.0
client1_net_copier,3875973563161,0,0,0,0,0,0.0,0.0,0.0
timer_driver,3875973563161,286263089,83977479,202285610,17201,13376,0.01,0.0,0.01

TEST 6: 300Mb/s
CORE 0 TOTAL,3544565900289,990842901823,393402319360,597440582463,137377593,126951957,27.95,11.1,16.86
serial_driver,3544565900289,132439,8546,123893,1,1,0.0,0.0,0.0
serial_virt_tx,3544565900289,70727,16640,54087,2,2,0.0,0.0,0.0
ethernet_driver,3544565900289,430054991144,168738424391,261316566753,60053811,57969012,12.13,4.76,7.37
net_virt_tx,3544565900289,280640178176,208732096018,71908082158,56644119,56644119,7.92,5.89,2.03
net_virt_rx,3544565900289,31478846292,8943712569,22535133723,2503749,1668998,0.89,0.25,0.64
client0,3544565900289,169132197495,1393046658,167739150837,419896,419169,4.77,0.04,4.73
client0_net_copier,3544565900289,79198193527,5511655716,73686537811,1250137,1249411,2.23,0.16,2.08
client1,3544565900289,51860999,8421937,43439062,2404,2404,0.0,0.0,0.0
client1_net_copier,3544565900289,0,0,0,0,0,0.0,0.0,0.0
timer_driver,3544565900289,286431024,74936885,211494139,18434,13330,0.01,0.0,0.01

TEST 7: 400Mb/s
CORE 0 TOTAL,3389856778513,997068937371,333759917188,663309020183,119759681,109515045,29.41,9.85,19.57
serial_driver,3389856778513,132401,6469,125932,1,1,0.0,0.0,0.0
serial_virt_tx,3389856778513,71317,14208,57109,2,2,0.0,0.0,0.0
ethernet_driver,3389856778513,412946628977,152811628404,260135000573,54682679,52697378,12.18,4.51,7.67
net_virt_tx,3389856778513,237725049959,165441656336,72283393623,51419219,51419219,7.01,4.88,2.13
net_virt_rx,3389856778513,34755090307,8631887221,26123203086,2386308,1594469,1.03,0.25,0.77
client0,3389856778513,220538735001,1352029768,219186705233,403345,402820,6.51,0.04,6.47
client0_net_copier,3389856778513,90756827512,5428643937,85328183575,1192054,1190145,2.68,0.16,2.52
client1,3389856778513,51586105,9832215,41753890,2361,2361,0.0,0.0,0.0
client1_net_copier,3389856778513,0,0,0,0,0,0.0,0.0,0.0
timer_driver,3389856778513,294815792,84218630,210597162,17477,12642,0.01,0.0,0.01

TEST 8: 500Mb/s
CORE 0 TOTAL,3301035737969,988586870616,309518987397,679067883219,105924215,102057109,29.95,9.38,20.57
serial_driver,3301035737969,132761,6536,126225,1,1,0.0,0.0,0.0
serial_virt_tx,3301035737969,75656,16405,59251,2,2,0.0,0.0,0.0
ethernet_driver,3301035737969,375931601415,142942012018,232989589397,50759303,42537569,11.39,4.33,7.06
net_virt_tx,3301035737969,227750929223,152891822081,74859107142,41316880,41316880,6.9,4.63,2.27
net_virt_rx,3301035737969,36867151186,6834816784,30032334402,2323750,1540950,1.12,0.21,0.91
client0,3301035737969,246761996376,1361660306,245400336070,393814,393522,7.48,0.04,7.43
client0_net_copier,3301035737969,100934305169,5387163672,95547141497,1147945,1147654,3.06,0.16,2.89
client1,3301035737969,51717941,17131833,34586108,2404,2372,0.0,0.0,0.0
client1_net_copier,3301035737969,0,0,0,0,0,0.0,0.0,0.0
timer_driver,3301035737969,288960889,84357762,204603127,14179,10086,0.01,0.0,0.01

TEST 9: 600Mb/s
CORE 0 TOTAL,2822961059192,1066033905885,264243002231,801790903654,92558945,89145413,37.76,9.36,28.4
serial_driver,2822961059192,135204,8473,126731,1,1,0.0,0.0,0.0
serial_virt_tx,2822961059192,75108,18441,56667,2,2,0.0,0.0,0.0
ethernet_driver,2822961059192,370543003526,108013307248,262529696278,41173656,39260208,13.13,3.83,9.3
net_virt_tx,2822961059192,216748429430,142629486691,74118942739,38048581,38048581,7.68,5.05,2.63
net_virt_rx,2822961059192,40804684576,6782425364,34022259212,2301971,1524292,1.45,0.24,1.21
client0,2822961059192,298843277622,1344679970,297498597652,362584,362297,10.59,0.05,10.54
client0_net_copier,2822961059192,138885040136,5393310594,133491729542,1136195,1135908,4.92,0.19,4.73
client1,2822961059192,50726469,9991734,40734735,2200,2185,0.0,0.0,0.0
client1_net_copier,2822961059192,104259,29072,75187,4,4,0.0,0.0,0.0
timer_driver,2822961059192,158429555,69744644,88684911,13425,9577,0.01,0.0,0.0

TEST 10: 700Mb/s
CORE 0 TOTAL,2772420432760,1155451041668,222151385605,933299656063,87447945,84087424,41.68,8.01,33.66
serial_driver,2772420432760,132631,8249,124382,1,1,0.0,0.0,0.0
serial_virt_tx,2772420432760,71703,14673,57030,2,2,0.0,0.0,0.0
ethernet_driver,2772420432760,369523438337,100484609424,269038828913,38831448,36930642,13.33,3.62,9.7
net_virt_tx,2772420432760,210611806339,108067365766,102544440573,35657841,35657841,7.6,3.9,3.7
net_virt_rx,2772420432760,70452261648,6761501480,63690760168,2261012,1512019,2.54,0.24,2.3
client0,2772420432760,352863934338,1342779525,351521154813,358696,358033,12.73,0.05,12.68
client0_net_copier,2772420432760,151670571878,5410788690,146259783188,1128214,1127555,5.47,0.2,5.28
client1,2772420432760,42292614,9466689,32825925,2137,2137,0.0,0.0,0.0
client1_net_copier,2772420432760,0,0,0,0,0,0.0,0.0,0.0
timer_driver,2772420432760,286532180,74851109,211681071,14217,10084,0.01,0.0,0.01

TEST 11: 800Mb/s
CORE 0 TOTAL,2750677149271,1227007599671,205598796576,1021408803095,75855442,72509768,44.61,7.47,37.13
serial_driver,2750677149271,136035,8711,127324,1,1,0.0,0.0,0.0
serial_virt_tx,2750677149271,72039,17157,54882,2,2,0.0,0.0,0.0
ethernet_driver,2750677149271,365481772146,92610400824,272871371322,36006019,34112023,13.29,3.37,9.92
net_virt_tx,2750677149271,177206727993,99356016960,77850711033,26556280,26556280,6.44,3.61,2.83
net_virt_rx,2750677149271,75248240647,6744798760,68503441887,2252935,1480774,2.74,0.25,2.49
client0,2750677149271,378868745284,1360410502,377508334782,357479,357393,13.77,0.05,13.72
client0_net_copier,2750677149271,229884840213,5441467221,224443372992,1123976,1123906,8.36,0.2,8.16
client1,2750677149271,43291232,9963574,33327658,2099,2064,0.0,0.0,0.0
client1_net_copier,2750677149271,0,0,0,0,0,0.0,0.0,0.0
timer_driver,2750677149271,273774082,75712867,198061215,13160,9368,0.01,0.0,0.01

TEST 12: 900Mb/s
CORE 0 TOTAL,2719388947272,1305976889395,196718941413,1109257947982,72753816,69407570,48.02,7.23,40.79
serial_driver,2719388947272,104503,8295,96208,1,1,0.0,0.0,0.0
serial_virt_tx,2719388947272,71540,14633,56907,2,2,0.0,0.0,0.0
ethernet_driver,2719388947272,365612593560,88200288388,277412305172,34641158,26476889,13.44,3.24,10.2
net_virt_tx,2719388947272,172907573827,94794752055,78112821772,25306256,25306256,6.36,3.49,2.87
net_virt_rx,2719388947272,77872912199,6784696867,71088215332,2261088,1512965,2.86,0.25,2.61
client0,2719388947272,414088193584,1392841217,412695352367,358418,358019,15.23,0.05,15.18
client0_net_copier,2719388947272,275166599207,5459435656,269707163551,1126658,1124745,10.12,0.2,9.92
client1,2719388947272,43406354,9905713,33500641,2166,2128,0.0,0.0,0.0
client1_net_copier,2719388947272,131224,29048,102176,4,4,0.0,0.0,0.0
timer_driver,2719388947272,285303397,76969541,208333856,13897,9624,0.01,0.0,0.01

TEST 13: 1000Mb/s
CORE 0 TOTAL,2761664303671,1244132878469,199948209249,1044184669220,73548694,69757062,45.05,7.24,37.81
serial_driver,2761664303671,132649,8457,124192,1,1,0.0,0.0,0.0
serial_virt_tx,2761664303671,70503,13890,56613,2,2,0.0,0.0,0.0
ethernet_driver,2761664303671,367615293236,90303693144,277311600092,34828678,26625592,13.31,3.27,10.04
net_virt_tx,2761664303671,173552978057,95853638152,77699339905,25597984,25597984,6.28,3.47,2.81
net_virt_rx,2761664303671,77312897333,6821277984,70491619349,2302244,1525252,2.8,0.25,2.55
client0,2761664303671,382307948116,1395933828,380912014288,362084,361798,13.84,0.05,13.79
client0_net_copier,2761664303671,243024617494,5486309459,237538308035,1135201,1134916,8.8,0.2,8.6
client1,2761664303671,50487845,16856633,33631212,2358,2329,0.0,0.0,0.0
client1_net_copier,2761664303671,0,0,0,0,0,0.0,0.0,0.0
timer_driver,2761664303671,268453236,70477702,197975534,13635,9623,0.01,0.0,0.01

L1 i-cache misses,L1 d-cache misses,L1 i-tlb misses,L1 d-tlb misses,Instructions,Branch mispredictions
355751190,893550960,104939842,642876790,74413781633,270571671,
372717576,930443397,108029232,672613956,221345178436,272050195,
420770867,1132479077,122843718,845354320,30623155040,336726148,
578950960,1395036932,143799369,941064737,95940081704,405164057,
355545410,1210585201,122957954,897712977,77684355142,388379207,
100672596,939676165,86192693,654901506,90466981145,269058405,
90329152,1116209175,73601669,626475057,2502137127,269062737,
88228486,1209215271,69370665,606217046,225814513266,269050248,
87045383,1395824177,59192472,592990470,174255789897,271782000,
87060547,1493652836,56690569,588604468,155464392999,274231666,
86196870,1720846423,53896209,591820802,79560782647,275195953,
86413415,1895860041,52705336,592986454,39232739137,278082679,
86579521,1770423861,52901734,591730182,77698594694,278087761,
